MEDICATION_NM,count,perc
LEVOTHYROXINE SODIUM 100 MCG/5ML IV SOLN,1,0.0025198437696862795
IVERMECTIN 3 MG OR TABS,1,0.0025198437696862795
POTASSIUM PHOSPHATES IVPB <= 10 MEQ (UCI),1,0.0025198437696862795
FENTANYL 100 MCG/HR TD PT72,1,0.0025198437696862795
CYTARABINE INTRATHECAL CHEMO INJECTION (UCI),1,0.0025198437696862795
CARBOPLATIN 600 MG/60ML IV SOLN,1,0.0025198437696862795
CLOZAPINE 100 MG OR TABS,1,0.0025198437696862795
PANTOPRAZOLE IV BOLUS 80 MG,1,0.0025198437696862795
LANSINOH LANOLIN EX CREA,1,0.0025198437696862795
MAGNESIUM OXIDE 400 (240 MG) MG PO TABS,1,0.0025198437696862795
VERICIGUAT 5 MG PO TABS,1,0.0025198437696862795
FENTANYL 2 MCG/ML BUPIVACAINE 0.0625% PAIN MANAGEMENT PCEA (UCI),1,0.0025198437696862795
DEXAMETHASONE SODIUM PHOSPHATE 20 MG/5ML IJ SOLN,1,0.0025198437696862795
VITAMIN D-3 125 MCG (5000 UT) PO TABS,1,0.0025198437696862795
VITAMIN C 1000 MG OR TABS,1,0.0025198437696862795
FERRIC CITRATE 1 GM 210 MG(FE) PO TABS,1,0.0025198437696862795
CEFAZOLIN-DEXAMETHASONE OPHTHALMIC INJECTION (OPTIME),1,0.0025198437696862795
CARBAMAZEPINE 300 MG OR CP12,1,0.0025198437696862795
labetalol (NORMODYNE) 5 MG/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
COAGULATION FACTOR IX (RECOMB) 2000 UNITS IV KIT,1,0.0025198437696862795
VITAMIN E 15 IU/0.3ML OR SOLN,1,0.0025198437696862795
MAGNESIUM CITRATE 100 MG PO TABS,1,0.0025198437696862795
TETRABENAZINE 25 MG PO TABS,1,0.0025198437696862795
ASENAPINE MALEATE 5 MG SL SUBL,1,0.0025198437696862795
PROCAINAMIDE INFUSION (UCI),1,0.0025198437696862795
WARFARIN SODIUM 5 MG OR TABS,1,0.0025198437696862795
BECLOMETHASONE DIPROPIONATE 80 MCG/ACT IN AERS,1,0.0025198437696862795
PREDNISOLONE 15 MG/5ML PO SOLN,1,0.0025198437696862795
CARBIDOPA-LEVODOPA 10-100 MG OR TABS,1,0.0025198437696862795
SELEGILINE HCL 5 MG OR TABS,1,0.0025198437696862795
methylergonovine (METHERGINE) 0.2 MG/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
PREDNISOLONE ACETATE 0.12 % OP SUSP,1,0.0025198437696862795
ETOPOSIDE CHEMO INFUSION (UCI),1,0.0025198437696862795
METHYLPHENIDATE HCL ER 18 MG PO TB24,1,0.0025198437696862795
METHYLPHENIDATE HCL 10 MG OR TABS,1,0.0025198437696862795
RANOLAZINE 1000 MG OR TB12,1,0.0025198437696862795
PENICILLIN G BENZATHINE 2400000 UNIT/4ML IM SUSP,1,0.0025198437696862795
SALMETEROL XINAFOATE 50 MCG/DOSE IN AEPB,1,0.0025198437696862795
ESTROGENS CONJUGATED 0.625 MG OR TABS,1,0.0025198437696862795
GLUCOSAMINE CHONDR 500 COMPLEX OR CAPS,1,0.0025198437696862795
carboprost (HEMABATE) 250 MCG/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
sodium bicarbonate 8.4% injection  - ADS OVERRIDE,1,0.0025198437696862795
PROBIOTIC DAILY PO CAPS,1,0.0025198437696862795
DEXTROSE 250 MG/ML IV SOLN,1,0.0025198437696862795
MILRINONE LACTATE 20 MG/20ML IV SOLN,1,0.0025198437696862795
ENCORAFENIB 75 MG PO CAPS,1,0.0025198437696862795
ADENOSINE 3 MG/ML IV SOLN,1,0.0025198437696862795
LISINOPRIL-HYDROCHLOROTHIAZIDE 20-25 MG OR TABS,1,0.0025198437696862795
CLINDAMYCIN PHOSPHATE 1 % EX LOTN,1,0.0025198437696862795
ACETYLCYSTEINE (THIRD DOSE) IV INFUSION (UCI),1,0.0025198437696862795
SODIUM CHLORIDE 0.65 % NA SOLN,1,0.0025198437696862795
OLANZAPINE 20 MG OR TABS,1,0.0025198437696862795
DANTROLENE SODIUM 250 MG IV SUSR,1,0.0025198437696862795
WARFARIN SODIUM 2 MG OR TABS,1,0.0025198437696862795
SODIUM CHLORIDE 0.9 % IV SOLN - ML/KG/HR DOSING (UCI),1,0.0025198437696862795
ABACAVIR-LAMIVUDINE-ZIDOVUDINE 300-150-300 MG OR TABS,1,0.0025198437696862795
SILDENAFIL CITRATE 2.5 MG/ML PO SUSR (UCI),1,0.0025198437696862795
VENLAFAXINE HCL 25 MG OR TABS,1,0.0025198437696862795
HYDROMORPHONE INFUSION (UCI),1,0.0025198437696862795
MINOCYCLINE IVPB (UCI),1,0.0025198437696862795
QUETIAPINE FUMARATE 400 MG OR TB24,1,0.0025198437696862795
haloperidol lactate (HALDOL) 5 MG/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
AZTREONAM 1 GM IJ SOLR,1,0.0025198437696862795
AMOXICILLIN-POT CLAVULANATE 200-28.5 MG/5ML OR SUSR,1,0.0025198437696862795
LETERMOVIR 480 MG PO TABS,1,0.0025198437696862795
ENOXAPARIN SODIUM 80 MG/0.8ML IJ SOSY,1,0.0025198437696862795
GLATIRAMER ACETATE 20 MG/ML SC SOSY,1,0.0025198437696862795
TADALAFIL 20 MG OR TABS,1,0.0025198437696862795
EPOETIN ALFA-EPBX 2000 UNIT/ML IJ SOLN,1,0.0025198437696862795
"lidocaine-EPINEPHrine 2%-1:100,000 injection  - ADS OVERRIDE",1,0.0025198437696862795
CETAPHIL GENTLE CLEANSER EX LIQD,1,0.0025198437696862795
NAPROXEN 375 MG OR TABS,1,0.0025198437696862795
PENTOBARBITAL LOADING DOSE FROM BAG,1,0.0025198437696862795
SODIUM BICARB 25 MEQ IN 1000 ML D5W IMPELLA PURGE SOLUTION (25 MEQ/L),1,0.0025198437696862795
PROPYLTHIOURACIL 50 MG OR TABS,1,0.0025198437696862795
MITOMYCIN 5 MG IV SOLR,1,0.0025198437696862795
VITAMIN B-1 (THIAMINE) 50 MG (HALF TABLET)(UCI),1,0.0025198437696862795
TREPROSTINIL INFUSION (UCI),1,0.0025198437696862795
METHOTREXATE OPHTHALMIC INJ 400 MCG / 0.1 ML (OPTIME),1,0.0025198437696862795
PROCEDURAL SEDATION MORPHINE (PF) 5 MG/10 ML - 5 MG (UCI),1,0.0025198437696862795
PRO-STAT PO LIQD,1,0.0025198437696862795
OXYMORPHONE HCL 10 MG OR TABS,1,0.0025198437696862795
AMOXICILLIN-POT CLAVULANATE 400-57 MG/5ML OR SUSR,1,0.0025198437696862795
albumin human 25 % infusion  - ADS OVERRIDE,1,0.0025198437696862795
DESMOPRESSIN ACETATE SPRAY 0.01 % NA SOLN,1,0.0025198437696862795
CHLORDIAZEPOXIDE HCL 5 MG OR CAPS,1,0.0025198437696862795
AMIKACIN IVPB (UCI),1,0.0025198437696862795
MEPERIDINE HCL 100 MG/2ML IJ SOLN,1,0.0025198437696862795
BALSALAZIDE DISODIUM 750 MG OR CAPS,1,0.0025198437696862795
CANAGLIFLOZIN 100 MG PO TABS,1,0.0025198437696862795
AMPHOTERICIN B 1.5 MG/ML OPHTHALMIC SOLN,1,0.0025198437696862795
MORPHINE SULFATE ER 100 MG PO TBCR,1,0.0025198437696862795
PHENYLEPHRINE DILUTION 30 MG IN 3000 ML NS (OPTIME)(UCI),1,0.0025198437696862795
phenylephrine (NEO-SYNEPHRINE) 2.5 % ophthalmic solution  - ADS OVERRIDE,1,0.0025198437696862795
METHOTREXATE 2.5 MG OR TABS,1,0.0025198437696862795
SUCRALFATE PEDIATRIC OR SUSP (UCI),1,0.0025198437696862795
BENZTROPINE MESYLATE 0.5 MG OR TABS,1,0.0025198437696862795
DESMOPRESSIN ACETATE 0.05 MG OR TABS (HALF TABLET),1,0.0025198437696862795
ATOMOXETINE HCL 10 MG OR CAPS,1,0.0025198437696862795
naloxegol oxalate (MOVANTIK) 25 MG tablet  - ADS OVERRIDE,1,0.0025198437696862795
FENTANYL 75 MCG/HR TD PT72,1,0.0025198437696862795
BACLOFEN 10 MG/20ML IT SOLN,1,0.0025198437696862795
ATENOLOL-CHLORTHALIDONE 50-25 MG OR TABS,1,0.0025198437696862795
CODEINE SULFATE 30 MG OR TABS,1,0.0025198437696862795
TRIAMCINOLONE ACETONIDE 0.1 % MT PSTE,1,0.0025198437696862795
SILODOSIN 8 MG PO CAPS,1,0.0025198437696862795
OSIMERTINIB MESYLATE 80 MG PO TABS,1,0.0025198437696862795
ABACAVIR SULFATE-LAMIVUDINE 600-300 MG OR TABS,1,0.0025198437696862795
NEVIRAPINE ER 400 MG PO TB24,1,0.0025198437696862795
MOMETASONE FUROATE 0.1 % EX CREA,1,0.0025198437696862795
MISOPROSTOL 25 MCG OR TAB (QUARTER TABLET),1,0.0025198437696862795
AMIKACIN 400 MCG/0.1 ML OP SOLN (COMPOUNDED) (UCI),1,0.0025198437696862795
SODIUM BICARBONATE 8.4% (DOSES>100 MEQ) + DEXTROSE 5% (UCI),1,0.0025198437696862795
PRAMIPEXOLE DIHYDROCHLORIDE 1 MG OR TABS,1,0.0025198437696862795
VORICONAZOLE 50 MG OR TABS,1,0.0025198437696862795
INSULIN REGULAR HUMAN 4 UNITS IN POWD,1,0.0025198437696862795
ceFAZolin in D5W (ANCEF) 2-4 GM/100ML-% IVPB  - ADS OVERRIDE,1,0.0025198437696862795
TESTOSTERONE CYPIONATE 100 MG/ML IM SOLN,1,0.0025198437696862795
PERAMPANEL 8 MG PO TABS,1,0.0025198437696862795
LOPINAVIR-RITONAVIR 200-50 MG OR TABS,1,0.0025198437696862795
LACOSAMIDE 50 MG PO TABS,1,0.0025198437696862795
ETHACRYNATE SODIUM NEONATAL IN DEXTROSE 5% 1 ML (UCI),1,0.0025198437696862795
APREPITANT 130 MG/18ML IV EMUL,1,0.0025198437696862795
COBICISTAT 150 MG PO TABS,1,0.0025198437696862795
OSELTAMIVIR PHOSPHATE 30 MG OR CAPS,1,0.0025198437696862795
RABEPRAZOLE SODIUM 20 MG OR TBEC,1,0.0025198437696862795
FACTOR IX COMPLEX 1000 U IV SOLR,1,0.0025198437696862795
AMLODIPINE-OLMESARTAN 5-20 MG OR TABS,1,0.0025198437696862795
FONDAPARINUX SODIUM 7.5 MG/0.6ML SC SOLN,1,0.0025198437696862795
BUDESONIDE (INHALATION) 180 MCG/ACT IN INHA,1,0.0025198437696862795
FUROSEMIDE PED 1 MG/ML INFUSION (UCI),1,0.0025198437696862795
LIDOCAINE HCL 3.5 % OP GEL,1,0.0025198437696862795
SUMATRIPTAN SUCCINATE 6 MG/0.5ML SC SOLN,1,0.0025198437696862795
AMPHETAMINE-DEXTROAMPHETAMINE 10 MG OR CP24,1,0.0025198437696862795
DICLOFENAC EPOLAMINE 1.3 % EX PTCH,1,0.0025198437696862795
FLUCONAZOLE 150 MG OR TABS,1,0.0025198437696862795
TRIAMTERENE-HCTZ 75-50 MG OR TABS,1,0.0025198437696862795
AZITHROMYCIN 1 GM OR PACK,1,0.0025198437696862795
FILGRASTIM PED 15 MCG/ML INJECTION (UCI),1,0.0025198437696862795
ACETIC ACID 0.25 % IR SOLN,1,0.0025198437696862795
BLEOMYCIN SULFATE 30 UNIT IJ SOLR,1,0.0025198437696862795
midazolam PF (VERSED) 5 MG/5ML injection  - ADS OVERRIDE,1,0.0025198437696862795
SODIUM TETRADECYL SULFATE 1 % IV SOLN,1,0.0025198437696862795
HEPATITIS A-HEP B RECOMB VAC 720-20 ELU-MCG/ML IM WRAPPED RECORD,1,0.0025198437696862795
CHOLESTYRAMINE LIGHT 4 GM OR PACK,1,0.0025198437696862795
LANOLIN EX CREAM/OINTMENT,1,0.0025198437696862795
SOFOSBUVIR-VELPATASVIR 400-100 MG PO TABS,1,0.0025198437696862795
DEXTROSE-KCL-NACL 5-0.3-0.45 % IV SOLN,1,0.0025198437696862795
ESTRADIOL 0.025 MG/24HR TD PTTW,1,0.0025198437696862795
LIFITEGRAST 5 % OP SOLN,1,0.0025198437696862795
ZOSTER VAC RECOMB ADJUVANTED 50 MCG/0.5ML IM SUSR,1,0.0025198437696862795
METHIMAZOLE 2.5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
meloxicam (MOBIC) 7.5 MG tablet  - ADS OVERRIDE,1,0.0025198437696862795
MEROPENEM-VABORBACTAM IVPB (UCI),1,0.0025198437696862795
IVOSIDENIB 250 MG PO TABS,1,0.0025198437696862795
IMMUNE GLOBULIN (PRIVIGEN) IVPB (UCI),1,0.0025198437696862795
ROMIPLOSTIM 250 MCG SC SOLR,1,0.0025198437696862795
HEPARIN SOD (PORCINE) IN D5W 100 UNIT/ML IV SOLN,1,0.0025198437696862795
AZITHROMYCIN 600 MG OR TABS,1,0.0025198437696862795
cefOXitin (MEFOXIN) 1 g injection  - ADS OVERRIDE,1,0.0025198437696862795
PRAMIPEXOLE DIHYDROCHLORIDE 0.125 MG OR TABS,1,0.0025198437696862795
LOTEPREDNOL ETABONATE 0.5 % OP SUSP,1,0.0025198437696862795
KETAMINE 5000 MG/500 ML NS INFUSION (UCI),1,0.0025198437696862795
GLECAPREVIR-PIBRENTASVIR 100-40 MG PO TABS,1,0.0025198437696862795
IMIPRAMINE HCL 50 MG OR TABS,1,0.0025198437696862795
CLONIDINE 0.2 MG/24HR TD PTWK,1,0.0025198437696862795
ELVITEG-COBIC-EMTRICIT-TENOFDF 150-150-200-300 MG PO TABS,1,0.0025198437696862795
INDIGO CARMINE 0.8% 5 ML IN 1000 ML NS BLADDER IRRIGATION (OPTIME),1,0.0025198437696862795
BROMFENAC SODIUM 0.07 % OP SOLN,1,0.0025198437696862795
PROCEDURAL SEDATION FENTANYL CITRATE (PF) 250 MCG/5ML (UCI),1,0.0025198437696862795
CARIPRAZINE HCL 6 MG PO CAPS,1,0.0025198437696862795
PROCEDURAL SEDATION MEPERIDINE 25 MG/ML - 25 MG (UCI),1,0.0025198437696862795
BICALUTAMIDE 50 MG OR TABS,1,0.0025198437696862795
GLIPIZIDE 5 MG OR TB24,1,0.0025198437696862795
ROPIVACAINE 0.5% - EPINEPHRINE 1:1000 - WITH CLONIDINE AND KETOROLAC (OPTIME),1,0.0025198437696862795
EPINEPHrine (ADRENALIN) 0.1 mg/mL injection (1 mg/10mL)  - ADS OVERRIDE,1,0.0025198437696862795
BENAZEPRIL-HYDROCHLOROTHIAZIDE 20-12.5 MG OR TABS,1,0.0025198437696862795
TIMOLOL 0.5 % OP SOLN,1,0.0025198437696862795
GABAPENTIN 800 MG OR TABS,1,0.0025198437696862795
RIBOFLAVIN (B-2) 25 MG OR TABS,1,0.0025198437696862795
ARGATROBAN INFUSION,1,0.0025198437696862795
PYRIDOSTIGMINE BROMIDE 180 MG OR TBCR,1,0.0025198437696862795
TRAVOPROST 0.004 % OP SOLN,1,0.0025198437696862795
CLINDAMYCIN HCL 75 MG OR CAPS,1,0.0025198437696862795
COSYNTROPIN 0.25 MG IJ SOLR,1,0.0025198437696862795
METHOTREXATE INTRATHECAL INJECTION (UCI),1,0.0025198437696862795
CEFUROXIME IV PUSH 75 MG/ML IN SWFI,1,0.0025198437696862795
TELMISARTAN 20 MG OR TABS,1,0.0025198437696862795
sodium chloride 4 mEq/mL oral solution  - ADS OVERRIDE,1,0.0025198437696862795
KETOROLAC TROMETHAMINE 15 MG/ML IJ SOLN,1,0.0025198437696862795
MEGESTROL ACETATE 625 MG/5ML OR SUSP,1,0.0025198437696862795
BUPIVACAINE 0.0625% PAIN MANAGEMENT EPIDURAL (UCI),1,0.0025198437696862795
AMPHOTERICIN B INTRATHECAL INJECTION,1,0.0025198437696862795
CYCLOSPORINE MODIFIED 100 MG OR CAPS,1,0.0025198437696862795
CLINDAMYCIN PALMITATE HCL 75 MG/5ML OR SOLR,1,0.0025198437696862795
NALOXONE HCL 2 MG/2ML IJ SOSY,1,0.0025198437696862795
CLOBETASOL PROPIONATE 0.05 % EX SOLN,1,0.0025198437696862795
CYCLOPENTOLATE-PHENYLEPHRINE 0.2-1 % OP SOLN,1,0.0025198437696862795
MITOMYCIN OPHTHALMIC SOLN 0.08 MG / 0.2 ML (OPTIME),1,0.0025198437696862795
OLMESARTAN MEDOXOMIL-HCTZ 40-25 MG OR TABS,1,0.0025198437696862795
ALBENDAZOLE 200 MG OR TABS,1,0.0025198437696862795
VERAPAMIL HCL CR 240 MG OR TBCR,1,0.0025198437696862795
PROPRANOLOL HCL CR 80 MG OR CP24,1,0.0025198437696862795
AMIFOSTINE 500 MG IV SOLR,1,0.0025198437696862795
CABERGOLINE 0.25 MG OR TABS (HALF TABLET),1,0.0025198437696862795
CEFAZOLIN IVPB (VARIABLE DOSE) IN NS OR D5W,1,0.0025198437696862795
NICARDIPINE PED 0.1 MG/ML INFUSION >45 KG (UCI),1,0.0025198437696862795
NORETHINDRONE (CONTRACEPTIVE) 0.35 MG OR TABS,1,0.0025198437696862795
FLUTICASONE-UMECLIDIN-VILANT 100-62.5-25 MCG/INH IN AEPB,1,0.0025198437696862795
ceFAZolin (ANCEF) 1 g injection  - ADS OVERRIDE,1,0.0025198437696862795
hydrocortisone sodium succinate (SOLUCORTEF) 50 mg/mL injection  - ADS OVERRIDE,1,0.0025198437696862795
LATANOPROSTENE BUNOD 0.024 % OP SOLN,1,0.0025198437696862795
NIFEDIPINE 20 MG OR CAPS,1,0.0025198437696862795
PHENOBARBITAL 20 MG/5ML PO SOLN,1,0.0025198437696862795
NETARSUDIL DIMESYLATE 0.02 % OP SOLN,1,0.0025198437696862795
CEFTAZIDIME IVPB 2 GM (UCI),1,0.0025198437696862795
MOMETASONE FUROATE 220 MCG/INH IN AEPB,1,0.0025198437696862795
PSEUDOEPHEDRINE HCL 30 MG OR TABS,1,0.0025198437696862795
TEMAZEPAM 7.5 MG OR CAPS,1,0.0025198437696862795
TAFLUPROST 0.0015 % OP SOLN,1,0.0025198437696862795
DESVENLAFAXINE SUCCINATE 50 MG OR TB24,1,0.0025198437696862795
IRBESARTAN-HYDROCHLOROTHIAZIDE 300-12.5 MG OR TABS,1,0.0025198437696862795
celecoxib (CELEBREX) 100 MG capsule  - ADS OVERRIDE,1,0.0025198437696862795
EPINEPHRINE 0.3 MG/0.3ML IJ SOAJ,1,0.0025198437696862795
MORPHINE SULFATE ER 60 MG PO TBCR,1,0.0025198437696862795
IPRATROPIUM BROMIDE 0.03 % NA SOLN,1,0.0025198437696862795
SODIUM CITRATE 4% (0.14 M) SYRINGE,1,0.0025198437696862795
fentaNYL 2500 MCG/50ML injection  - ADS OVERRIDE,1,0.0025198437696862795
clindamycin (CLEOCIN) 600 mg/50 mL IVPB  - ADS OVERRIDE,1,0.0025198437696862795
PRISMASATE BK 0/3.5 DEXTROSE FREE CRRT DIALYSATE BASE,1,0.0025198437696862795
PERPHENAZINE 8 MG OR TABS,1,0.0025198437696862795
GLIPIZIDE 2.5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
LOSARTAN POTASSIUM-HCTZ 100-25 MG OR TABS,1,0.0025198437696862795
DABRAFENIB MESYLATE 75 MG PO CAPS,1,0.0025198437696862795
PERAMPANEL 4 MG PO TABS,1,0.0025198437696862795
POTASSIUM CHLORIDE ER 20 MEQ PO TBCR,1,0.0025198437696862795
TRAMETINIB DIMETHYL SULFOXIDE 2 MG PO TABS,1,0.0025198437696862795
ESLICARBAZEPINE ACETATE 200 MG PO TABS,1,0.0025198437696862795
LEVOTHYROXINE INFUSION,1,0.0025198437696862795
DESMOPRESSIN ACETATE 0.2 MG OR TABS,1,0.0025198437696862795
CEFOTAXIME IV 2 GM (UCI),1,0.0025198437696862795
adenosine (ADENOCARD) 6 MG/2ML injection  - ADS OVERRIDE,1,0.0025198437696862795
HYDROXYPROGESTERONE CAPROATE 250 MG/ML IM OIL,1,0.0025198437696862795
PALIPERIDONE 3 MG OR TB24,1,0.0025198437696862795
AZELASTINE-FLUTICASONE 137-50 MCG/ACT NA SUSP,1,0.0025198437696862795
LEVOCARNITINE IVPB (UCI),1,0.0025198437696862795
HYDROXYCHLOROQUINE 100 MG OR TABS (HALF TABLET),1,0.0025198437696862795
LIDOCAINE INFUSION (ANESTHESIA),1,0.0025198437696862795
GENTAMICIN IN SALINE 0.8 MG/ML IV SOLN,1,0.0025198437696862795
COCAINE HCL 40 MG/ML NA SOLN,1,0.0025198437696862795
RIVASTIGMINE TARTRATE 1.5 MG OR CAPS,1,0.0025198437696862795
DABIGATRAN ETEXILATE MESYLATE 150 MG PO CAPS,1,0.0025198437696862795
AMPHOTERICIN B 2 MG/ML OPHTHALMIC SOLN,1,0.0025198437696862795
LISDEXAMFETAMINE DIMESYLATE 20 MG OR CAPS,1,0.0025198437696862795
GUAIFENESIN 100 MG/5ML OR LIQD,1,0.0025198437696862795
PROPAFENONE HCL 150 MG OR TABS,1,0.0025198437696862795
PILOCARPINE HCL 5 MG OR TABS,1,0.0025198437696862795
WARFARIN SODIUM 10 MG OR TABS,1,0.0025198437696862795
DIAZOXIDE (DIABETIC USE) 50 MG/ML OR SUSP,1,0.0025198437696862795
DEXMEDETOMIDINE 1000 MCG/250 ML NS INFUSION (UCI),1,0.0025198437696862795
AZITHROMYCIN 500 MG IN 250 ML NS (UCI),1,0.0025198437696862795
LURASIDONE HCL 20 MG PO TABS,1,0.0025198437696862795
GLUCOSAMINE-MSM 1500-500 MG/30ML OR LIQD,1,0.0025198437696862795
MEDROXYPROGESTERONE ACETATE 2.5 MG OR TABS,1,0.0025198437696862795
CARBIDOPA-LEVODOPA ER 23.75-95 MG PO CPCR,1,0.0025198437696862795
SODIUM CHLORIDE (HYPERTONIC) 2 % OP SOLN,1,0.0025198437696862795
MITOMYCIN 0.4 MG/ML CHEMO INJECTION (UCI),1,0.0025198437696862795
DIPHENHYDRAMINE HCL 12.5 MG/5ML OR LIQD,1,0.0025198437696862795
HEPARIN 500 UNITS IN 500 ML NS PED FLUSH (UCI),1,0.0025198437696862795
BETHANECHOL CHLORIDE 25 MG OR TABS,1,0.0025198437696862795
ALISKIREN FUMARATE 150 MG OR TABS,1,0.0025198437696862795
GENTAMICIN 1000MG IN NS 1000ML IRRIGATION,1,0.0025198437696862795
THIORIDAZINE HCL 25 MG OR TABS,1,0.0025198437696862795
"LIDOCAINE 1% W/ EPI 1:100,000 AND SODIUM BICARB IN NS 500 ML (OPTIME)",1,0.0025198437696862795
PRISMASATE CRRT DIALYSATE WITH ADDITIVES,1,0.0025198437696862795
PROCEDURAL PRE-PEN BENZYLPENICILLOYL-POLYLYSINE SKIN TEST (UCI),1,0.0025198437696862795
ipratropium-albuterol (DUO-NEB) 0.5-2.5 MG/3ML nebulizer solution  - ADS OVERRIDE,1,0.0025198437696862795
CHOLECALCIFEROL 5000 UNITS PO TABS,1,0.0025198437696862795
ZINC SULFATE CAPSULE BOTTLE METHOD (UCI),1,0.0025198437696862795
PENICILLIN G POTASSIUM IVPB = 5 MILLION UNITS (UCI),1,0.0025198437696862795
MEXILETINE HCL 200 MG OR CAPS,1,0.0025198437696862795
NIACIN 250 MG OR TABS,1,0.0025198437696862795
PROBENECID 500 MG OR TABS,1,0.0025198437696862795
CYPROHEPTADINE HCL 2 MG/5ML OR SYRP,1,0.0025198437696862795
ACD FORMULA A 0.73-2.45-2.2 GM/100ML VI SOLN,1,0.0025198437696862795
"LIDOCAINE 2%-EPI 1:200,000 + ADDITIVES EPIDURAL",1,0.0025198437696862795
midazolam PF (VERSED) 2 MG/2ML injection  - ADS OVERRIDE,1,0.0025198437696862795
POTASSIUM CITRATE-CITRIC ACID 1100-334 MG/5ML OR SOLN,1,0.0025198437696862795
ROTIGOTINE 6 MG/24HR TD PT24,1,0.0025198437696862795
CETIRIZINE HCL 5 MG/5ML PO SOLN,1,0.0025198437696862795
ENOXAPARIN SODIUM 100 MG/ML IJ SOSY,1,0.0025198437696862795
VITAMIN D (CHOLECALCIFEROL) 25 MCG (1000 UT) PO TABS,1,0.0025198437696862795
EZETIMIBE-SIMVASTATIN 10-40 MG OR TABS,1,0.0025198437696862795
PRESERVISION AREDS 2 PO CAPS,1,0.0025198437696862795
ABACAVIR SULFATE 300 MG OR TABS,1,0.0025198437696862795
morphine 4 MG/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
ESTRIOL-PROGESTERONE MICRO 4-20 MG/GM TD CREA,1,0.0025198437696862795
SERTRALINE HCL 12.5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
CHOLINE 65 MG OR TABS,1,0.0025198437696862795
PROMETHAZINE HCL 50 MG RE SUPP,1,0.0025198437696862795
ALPROSTADIL 500 MCG/ML IJ SOLN,1,0.0025198437696862795
PAROXETINE HCL 10 MG/5ML OR SUSP,1,0.0025198437696862795
PAROXETINE HCL 5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
LORAZEPAM 100 MG/ 100 ML INFUSION (UCI),1,0.0025198437696862795
PRAVASTATIN SODIUM 5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
DILTIAZEM 100 MG/100 ML INFUSION (UCI),1,0.0025198437696862795
NAFCILLIN IVPB <=3 GM (UCI),1,0.0025198437696862795
POTASSIUM CHLORIDE CR 8 MEQ OR TBCR,1,0.0025198437696862795
CYCLOPHOSPHAMIDE CHEMO INFUSION (UCI),1,0.0025198437696862795
SIROLIMUS 1 MG OR TABS,1,0.0025198437696862795
EPINEPHrine 1:1000 (1 mg/mL) injection (1 mg/mL)  - ADS OVERRIDE,1,0.0025198437696862795
ERYTHROMYCIN NEONATAL 5 MG/ML INJECTION (UCI),1,0.0025198437696862795
OLMESARTAN MEDOXOMIL-HCTZ 40-12.5 MG OR TABS,1,0.0025198437696862795
LEVOTHYROXINE SODIUM 100 MCG IV SOLR,1,0.0025198437696862795
ROSUVASTATIN CALCIUM 2.5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
LISDEXAMFETAMINE DIMESYLATE 30 MG OR CAPS,1,0.0025198437696862795
DARBEPOETIN ALFA 100 MCG/0.5ML IJ SOSY,1,0.0025198437696862795
TACROLIMUS 1 MG PO CP24,1,0.0025198437696862795
CAPTOPRIL 12.5 MG OR TABS,1,0.0025198437696862795
AMPHOTERICIN B INHALATION SOLN,1,0.0025198437696862795
ACETAMINOPHEN 325 MG/10.15ML PO SOLN,1,0.0025198437696862795
CLOMIPRAMINE HCL 50 MG OR CAPS,1,0.0025198437696862795
DEXTROAMPHETAMINE SULFATE 5 MG OR TABS,1,0.0025198437696862795
RASBURICASE IVPB,1,0.0025198437696862795
ATORVASTATIN CALCIUM 5 MG OR TABS (HALF TABLET),1,0.0025198437696862795
CLONIDINE HCL 0.1 MG/24HR TD PTWK,1,0.0025198437696862795
NOREPINEPHRINE 8 MG/250 ML NS INFUSION (NEURO/NON-STANDARD) (UCI),1,0.0025198437696862795
DIPHTH-ACELL PERTUSSIS-TETANUS 25-58-10 LF-MCG/0.5 IM SUSP,1,0.0025198437696862795
ACETAMINOPHEN 120 MG RE SUPP,1,0.0025198437696862795
PROMETHAZINE HCL 12.5 MG RE SUPP,1,0.0025198437696862795
MORPHINE 100 MG/100 ML NS PREMIX INFUSION (UCI),1,0.0025198437696862795
LACTATED RINGERS + HEPARIN 250 UNITS 500 ML (UCI),1,0.0025198437696862795
TERBINAFINE HCL 1 % EX CREA,1,0.0025198437696862795
moxifloxacin (VIGAMOX) 0.5 % ophthalmic solution  - ADS OVERRIDE,1,0.0025198437696862795
HYDROXYZINE HCL 50 MG/ML IM SOLN,1,0.0025198437696862795
ABCIXIMAB 2 MG/ML IV SOLN,1,0.0025198437696862795
VITAMIN D3 5000 UNITS PO TABS,1,0.0025198437696862795
ZOLEDRONIC ACID IVPB (UCI),1,0.0025198437696862795
