Table,Label,Unit,concept_name,vocab,concept_id,Lab Code,perc
labs,chlorproPAMIDE,ng/mL,chlorproPAMIDE [Presence] in Serum or Plasma,LOINC,3052039,48329-7,0.017638906
labs,Streptococcus pneumoniae 9 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 9 IgG Ab [Mass/volume] in Serum,LOINC,3017886,27392-0,0.017638906
labs,Streptococcus pneumoniae 14 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 14 IgG Ab [Mass/volume] in Serum,LOINC,3004217,27387-0,0.017638906
labs,HFE gene targeted mutation analysis,Unknown,HFE gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,LOINC,3026001,21694-5,0.017638906
labs,Streptococcus pneumoniae 12 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 12 IgG Ab [Mass/volume] in Serum,LOINC,3023101,27374-8,0.017638906
labs,Streptococcus pneumoniae 4 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 4 IgG Ab [Mass/volume] in Serum,LOINC,3006775,27094-2,0.017638906
labs,DOPamine,pg/mL,DOPamine [Mass/volume] in Serum or Plasma,LOINC,3013490,2216-0,0.017638906
labs,Glimepiride,ng/mL,Glimepride [Presence] in Serum or Plasma,LOINC,3051388,48325-5,0.017638906
labs,Alpha 1 antitrypsin phenotype,Unknown,Alpha 1 antitrypsin phenotype [Interpretation] in Serum or Plasma,LOINC,3046867,32769-2,0.017638906
labs,Nateglinide,ng/mL,Nateglinide [Presence] in Serum or Plasma,LOINC,3032725,49487-2,0.017638906
labs,Catecholamines,pg/mL,Catecholamines [Interpretation] in Plasma Narrative,LOINC,3050154,49257-9,0.017638906
labs,Herpes simplex virus 1+2 DNA,Unknown,Herpes simplex virus 1+2 DNA [Presence] in Specimen by NAA with probe detection,LOINC,3028369,20444-6,0.015119063
labs,Topiramate,ug/mL,Topiramate [Mass/volume] in Serum or Plasma,LOINC,3025481,17713-9,0.015119063
labs,Purkinje cell cytoplasmic type 1 Ab.IgG,titer,PCA-1 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660429,94363-9,0.015119063
labs,Parvovirus B19 Ab.IgG,IV,Parvovirus B19 IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,3020457,Aug-73,0.015119063
labs,Platelet aggregation.EPINEPHrine induced,Unknown,Platelet aggregation EPINEPHrine induced [Presence] in Platelet rich plasma,LOINC,3003882,24378-2,0.015119063
labs,Copper,ug/d,Copper [Mass/time] in 24 hour Urine,LOINC,3023851,Mar-33,0.015119063
labs,Ethylene glycol,mg/dL,"Ethylene glycol [Mass/volume] in Serum, Plasma or Blood",LOINC,3020475,May-46,0.015119063
labs,Dehydroepiandrosterone sulfate,MCG/DL,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,LOINC,3015884,May-91,0.015119063
labs,Sickle cells,Unknown,Sickle cells [Presence] in Blood by Light microscopy,LOINC,3020412,801-1,0.015119063
labs,Copper/Creatinine,ug/g CRT,Copper/Creatinine [Mass Ratio] in 24 hour Urine,LOINC,3003415,29942-0,0.015119063
labs,Copper,ug/dL,Copper [Mass/volume] in Urine collected for unspecified duration,LOINC,3002754,30920-3,0.015119063
labs,Methadone,Unknown,Methadone [Presence] in Urine by Confirmatory method,LOINC,3013830,16199-2,0.015119063
labs,Cells.CD19,/MCL,CD19 cells [#/volume] in Specimen,LOINC,3025815,20592-2,0.015119063
labs,Platelet aggregation.collagen induced,Unknown,Platelet aggregation collagen induced [Presence] in Platelet rich plasma,LOINC,3007451,24379-0,0.015119063
labs,NUDT15 gene product metabolic activity interpretation,Unknown,NUDT15 gene product metabolic activity interpretation in Blood or Tissue Qualitative by Molecular genetics method,LOINC,1001587,93195-6,0.015119063
labs,Phospholipase A2 receptor Ab.IgG,Unknown,Phospholipase A2 receptor IgG Ab [Presence] in Serum or Plasma by Immunofluorescence,LOINC,42528688,82991-1,0.015119063
labs,Adenosine deaminase,U/L,Adenosine deaminase [Enzymatic activity/volume] in Peritoneal fluid,LOINC,3033252,49759-4,0.015119063
labs,TPMT gene targeted mutation analysis,Unknown,TPMT gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,LOINC,3042168,41048-0,0.015119063
labs,Platelet aggregation.ristocetin induced^1200 ug/mL,Unknown,Platelet aggregation ristocetin induced in Platelet rich plasma --1200 ug/mL,LOINC,3029780,33551-3,0.015119063
labs,Platelet aggregation.adenosine diphosphate induced^10 umol/L,Unknown,Platelet aggregation ADP induced [Presence] in Platelet rich plasma --10 umol/L,LOINC,3042100,51728-4,0.015119063
labs,Chloride,MMOL/TOT VOL,Chloride [Moles/volume] in Urine,LOINC,3007733,Apr-78,0.015119063
labs,Streptococcus pneumoniae Danish serotype 15B Ab.IgG,ug/mL,Streptococcus pneumoniae Danish serotype 15B IgG Ab [Mass/volume] in Serum,LOINC,3042065,40973-0,0.015119063
labs,Myoglobin,ng/mL,Myoglobin [Mass/volume] in Serum or Plasma,LOINC,3005895,Mar-39,0.015119063
labs,Streptococcus pneumoniae Danish serotype 19A Ab.IgG,ug/mL,Streptococcus pneumoniae Danish serotype 19A IgG Ab [Mass/volume] in Serum,LOINC,3044549,40974-8,0.015119063
labs,Mumps virus Ab.IgG,AU/mL,Mumps virus IgG Ab [Presence] in Serum by Immunoassay,LOINC,3011781,Jun-76,0.015119063
labs,Mumps virus Ab.IgM,TITER,Mumps virus IgM Ab [Titer] in Serum by Immunofluorescence,LOINC,3016120,6479-0,0.015119063
labs,Platelet aggregation.adenosine diphosphate induced^5 umol/L,Unknown,Platelet aggregation ADP induced [Presence] in Platelet rich plasma --5 umol/L,LOINC,40758919,55798-3,0.015119063
labs,Parvovirus B19 Ab.IgM,IV,Parvovirus B19 IgM Ab [Units/volume] in Serum by Immunoassay,LOINC,3020147,Jun-74,0.015119063
labs,Cells.CD16+CD56+/100 cells,%,CD16+CD56+ cells/100 cells in Specimen,LOINC,3005432,20620-1,0.015119063
labs,Glial nuclear type 1 Ab.IgG,titer,Glial nuclear type 1 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660639,94355-5,0.015119063
labs,Cells.CD19/100 cells,%,CD19 cells/100 cells in Specimen,LOINC,3025716,20593-0,0.015119063
labs,Cells.CD16+CD56+,/MCL,CD16+CD56+ cells [#/volume] in Specimen,LOINC,3003048,26561-1,0.015119063
labs,"t(9;22)(q34.1;q11)(ABL1,BCR) b2a2+b3a2 fusion transcript/control transcript (International Scale)",Unknown,"t(9;22)(q34.1;q11)(ABL1,BCR) b2a2+b3a2 fusion transcript/control transcript (International Scale) [# Ratio] in Blood or Tissue by Molecular genetics method",LOINC,40771901,69380-4,0.015119063
labs,Neuronal nuclear type 2 Ab.IgG,titer,Neuronal nuclear type 2 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36659640,94357-1,0.015119063
labs,Streptococcus pneumoniae 2 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 2 IgG Ab [Mass/volume] in Serum,LOINC,3042211,40964-9,0.015119063
labs,Streptococcus pneumoniae 34 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 34 IgG Ab [Mass/volume] in Serum,LOINC,3038568,40967-2,0.015119063
labs,Purkinje cell cytoplasmic type Tr Ab.IgG,titer,PCA-Tr IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660370,94362-1,0.015119063
labs,Hepatitis B virus DNA,log IU/mL,Hepatitis B virus DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,LOINC,3048505,48398-2,0.015119063
labs,NUDT15 gene targeted mutation analysis,Unknown,NUDT15 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,LOINC,1002050,93194-9,0.015119063
labs,Streptococcus pneumoniae 20 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 20 IgG Ab [Mass/volume] in Serum,LOINC,3042455,40965-6,0.015119063
labs,CV2 Ab.IgG,titer,CV2 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660555,94706-9,0.015119063
labs,Rh,Unknown,Rh [Type] in Cord blood,LOINC,3015667,14906-2,0.015119063
labs,Hepatitis B virus DNA,Unknown,Hepatitis B virus DNA [Presence] in Serum or Plasma by NAA with probe detection,LOINC,3022058,29610-3,0.015119063
labs,Riboflavin,mcg/L,Riboflavin [Mass/volume] in Serum or Plasma,LOINC,3025198,24-Sep,0.015119063
labs,Laboratory comment,Unknown,Laboratory comment [Text] in Report Narrative,LOINC,46235085,77202-0,0.015119063
labs,Streptococcus pneumoniae 17 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 17 IgG Ab [Mass/volume] in Serum,LOINC,3039802,40963-1,0.015119063
labs,Neuronal nuclear type 3 Ab.IgG,titer,Neuronal nuclear type 3 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660108,94358-9,0.015119063
labs,Neuronal nuclear type 1 Ab.IgG,titer,Neuronal nuclear type 1 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660140,94356-3,0.015119063
labs,Drugs identified,Unknown,Drugs identified in Blood by Screen method,LOINC,3034157,15401-3,0.015119063
labs,Streptococcus pneumoniae 22 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 22 IgG Ab [Mass/volume] in Serum,LOINC,3040126,40966-4,0.015119063
labs,Purkinje cell cytoplasmic type 2 Ab.IgG,titer,PCA-2 IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660576,94364-7,0.015119063
labs,Streptococcus pneumoniae 43 Ab.IgG,ug/mL,Deprecated Streptococcus pneumoniae 43 IgG Ab [Mass/volume] in Serum,LOINC,3038664,40968-0,0.015119063
labs,Streptococcus pneumoniae Danish serotype 33F Ab.IgG,ug/mL,Streptococcus pneumoniae Danish serotype 33F IgG Ab [Mass/volume] in Serum,LOINC,3038232,40969-8,0.015119063
labs,Amphiphysin Ab.IgG,titer,Amphiphysin IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,36660072,94354-8,0.015119063
labs,Coxsackievirus A16 Ab,TITER,Coxsackievirus A16 Ab [Titer] in Serum by Complement fixation,LOINC,3033683,Jun-88,0.012599219
labs,Coxsackievirus B5 Ab,TITER,Coxsackievirus B5 Ab [Titer] in Serum by Complement fixation,LOINC,3027337,12-Aug,0.012599219
labs,Coxsackievirus A9 Ab,TITER,Coxsackievirus A9 Ab [Titer] in Serum by Complement fixation,LOINC,3023795,Jun-57,0.012599219
labs,Coxsackievirus A4 Ab,TITER,Coxsackievirus A4 Ab [Titer] in Serum by Complement fixation,LOINC,3018964,Mar-54,0.012599219
labs,Coxsackievirus B2 Ab,TITER,Coxsackievirus B2 Ab [Titer] in Serum by Complement fixation,LOINC,3026754,5106-0,0.012599219
labs,HLA-DRB5,Unknown,HLA-DRB5 [Type],LOINC,40762113,59020-8,0.012599219
labs,Coagulation surface induced^post heparin neutralization,SEC,aPTT in Platelet poor plasma by Coagulation assay --post heparin neutralization,LOINC,3041232,52123-7,0.012599219
labs,Cholesterol.in LDL,mg/dL,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,LOINC,3009966,18262-6,0.012599219
labs,6-Monoacetylmorphine,Unknown,6-Monoacetylmorphine (6-MAM) [Mass/volume] in Urine by Confirmatory method,LOINC,3013474,19593-3,0.012599219
labs,Apolipoprotein A-I,mg/dL,Apolipoprotein A-I [Mass/volume] in Serum or Plasma,LOINC,3008364,1869-7,0.012599219
labs,Coxsackievirus B3 Ab,TITER,Coxsackievirus B3 Ab [Titer] in Serum by Complement fixation,LOINC,3010068,08-Jun,0.012599219
labs,Appearance,Unknown,Appearance of Specimen,LOINC,3046572,33511-7,0.012599219
labs,"t(9;22)(q34.1;q11)(ABL1,BCR) fusion transcript/control transcript",Unknown,"t(9;22)(q34.1;q11)(ABL1,BCR) fusion transcript/control transcript [# Ratio] in Blood or Tissue by Molecular genetics method",LOINC,3049056,46434-7,0.012599219
labs,oxyCODONE,Unknown,oxyCODONE [Presence] in Urine by Confirmatory method,LOINC,3005639,19643-6,0.012599219
labs,Corynebacterium diphtheriae Ab.IgG,IU/mL,Corynebacterium diphtheriae IgG Ab [Units/volume] in Serum,LOINC,3028339,13227-4,0.012599219
labs,Haemophilus influenzae B Ab.IgG,ug/mL,Haemophilus influenzae B IgG Ab [Mass/volume] in Serum,LOINC,3013281,11256-5,0.012599219
labs,Coxsackievirus A2 Ab,TITER,Coxsackievirus A2 Ab [Titer] in Serum by Complement fixation,LOINC,3011126,May-53,0.012599219
labs,Coxsackievirus A7 Ab,TITER,Coxsackievirus A7 Ab [Titer] in Serum by Complement fixation,LOINC,3022244,9755-0,0.012599219
labs,Vanillylmandelate/Creatinine,mg/gCR,Vanillylmandelate/Creatinine [Mass Ratio] in 24 hour Urine,LOINC,3015126,30571-4,0.012599219
labs,Zonisamide,ug/mL,Zonisamide [Mass/volume] in Serum or Plasma,LOINC,3010912,29620-2,0.012599219
labs,Cyanide,ug/dL,Cyanide [Mass/volume] in Blood,LOINC,3024987,Jan-34,0.012599219
labs,Mixed cellular casts,/LPF,Mixed cellular casts [#/area] in Urine by Computer assisted method,LOINC,3041695,53289-5,0.012599219
labs,Phosphatidylserine Ab.IgA,U/mL,Phosphatidylserine IgA Ab [Units/volume] in Serum by Immunoassay,LOINC,3022368,32031-7,0.012599219
labs,Prostate specific Ag,ng/mL,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,LOINC,3034548,35741-8,0.012599219
labs,Phosphatidylserine Ab.IgM,U/mL,Phosphatidylserine IgM Ab [Units/volume] in Serum by Immunoassay,LOINC,3026312,32033-3,0.012599219
labs,Coxsackievirus A10 Ab,TITER,Coxsackievirus A10 Ab [Titer] in Serum by Complement fixation,LOINC,3024076,Jan-50,0.012599219
labs,Tropheryma whippelii DNA,Unknown,Tropheryma whipplei DNA [Presence] in Blood by NAA with probe detection,LOINC,3034006,42602-3,0.012599219
labs,5-Hydroxyindoleacetate & Creatinine,Unknown,5-Hydroxyindoleacetate and Creatinine [Interpretation] in Urine,LOINC,3047303,44909-0,0.012599219
labs,Vascular endothelial growth factor,pg/mL,Vascular endothelial growth factor [Mass/volume] in Serum or Plasma,LOINC,3031767,34694-0,0.012599219
labs,Phosphatidylserine Ab.IgG,U/mL,Phosphatidylserine IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,3025466,32032-5,0.012599219
labs,5-Hydroxyindoleacetate/Creatinine,mg/gCR,5-Hydroxyindoleacetate/Creatinine [Mass Ratio] in 24 hour Urine,LOINC,3043562,44288-9,0.012599219
labs,5-Hydroxyindoleacetate,mg/d,5-Hydroxyindoleacetate [Mass/time] in 24 hour Urine,LOINC,3005148,1695-6,0.012599219
labs,5-Hydroxyindoleacetate,mg/L,5-Hydroxyindoleacetate [Mass/volume] in 24 hour Urine,LOINC,3023028,31203-3,0.012599219
labs,Clostridium tetani Ab.IgG,IU/mL,Clostridium tetani IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,3023322,Jul-67,0.012599219
labs,Fat/Solids.total,% fat,Fat/Total solids [Mass Ratio] in Stool,LOINC,3035473,35745-9,0.012599219
labs,Benzoylecgonine,Unknown,Benzoylecgonine [Presence] in Urine by Confirmatory method,LOINC,3003977,14315-6,0.012599219
labs,Coxsackievirus B4 Ab,TITER,Coxsackievirus B4 Ab [Titer] in Serum by Complement fixation,LOINC,3026292,10-Feb,0.012599219
labs,Coxsackievirus B6 Ab,TITER,Coxsackievirus B6 Ab [Titer] in Serum by Complement fixation,LOINC,3010738,14-Apr,0.012599219
labs,Coxsackievirus B1 Ab,TITER,Coxsackievirus B1 Ab [Titer] in Serum by Complement fixation,LOINC,3025613,04-May,0.012599219
labs,Anserine,umol/L,Anserine [Moles/volume] in Serum or Plasma,LOINC,3025045,26599-1,0.010079375
labs,Everolimus,ng/mL,Everolimus [Mass/volume] in Blood,LOINC,3030703,50544-6,0.010079375
labs,Adenosine deaminase,U/L,Adenosine deaminase [Enzymatic activity/volume] in Pericardial fluid,LOINC,3029213,49760-2,0.010079375
labs,Glycine,umol/L,Glycine [Moles/volume] in Serum or Plasma,LOINC,3008575,20644-1,0.010079375
labs,Asparagine,umol/L,Asparagine [Moles/volume] in Serum or Plasma,LOINC,3009010,20638-3,0.010079375
labs,Arginine,umol/L,Arginine [Moles/volume] in Serum or Plasma,LOINC,3014399,20637-5,0.010079375
labs,Alanine,umol/L,Alanine [Moles/volume] in Serum or Plasma,LOINC,3009172,20636-7,0.010079375
labs,Serotonin,ng/mL,Serotonin [Mass/volume] in Serum,LOINC,3033625,27057-9,0.010079375
labs,Aspergillus niger Ab.IgE,KU/L,Aspergillus niger IgE Ab [Units/volume] in Serum,LOINC,3016256,30-Apr,0.010079375
labs,Endomysium Ab.IgA,Unknown,Endomysium IgA Ab [Titer] in Serum by Immunofluorescence,LOINC,3019583,27038-9,0.010079375
labs,Phenylalanine,umol/L,Phenylalanine [Moles/volume] in Serum or Plasma,LOINC,3022813,14875-9,0.010079375
labs,Diagnosis,Unknown,Diagnosis Narrative,LOINC,3021328,29548-5,0.010079375
labs,Islet cell 512 Ab,U/mL,Islet cell 512 Ab [Units/volume] in Serum,LOINC,3016273,31209-0,0.010079375
labs,Acetone,Unknown,Acetone [Mass/volume] in Serum or Plasma,LOINC,3019531,Jan-68,0.010079375
labs,Glutamate,umol/L,Glutamate [Moles/volume] in Serum or Plasma,LOINC,3011793,20642-5,0.010079375
labs,Beta alanine,umol/L,Beta alanine [Moles/volume] in Serum or Plasma,LOINC,3028719,26604-9,0.010079375
labs,Gamma aminobutyrate,umol/L,Gamma aminobutyrate [Moles/volume] in Serum or Plasma,LOINC,3014039,26609-8,0.010079375
labs,Tyrosine,umol/L,Tyrosine [Moles/volume] in Serum or Plasma,LOINC,3004955,20660-7,0.010079375
labs,Argininosuccinate,umol/L,Argininosuccinate [Moles/volume] in Serum or Plasma,LOINC,3012837,32227-1,0.010079375
labs,Cystathionine,umol/L,Cystathionine [Moles/volume] in Serum or Plasma,LOINC,3011446,26607-2,0.010079375
labs,Beta aminoisobutyrate,umol/L,Beta aminoisobutyrate [Moles/volume] in Serum or Plasma,LOINC,3024359,26605-6,0.010079375
labs,Phosphate,G/TOT VOL,Phosphate [Mass/time] in 24 hour Urine,LOINC,3012636,Jul-79,0.010079375
labs,Threonine,umol/L,Threonine [Moles/volume] in Serum or Plasma,LOINC,3024821,20658-1,0.010079375
labs,Alpha aminobutyrate,umol/L,Alpha aminobutyrate [Moles/volume] in Serum or Plasma,LOINC,3036809,20634-2,0.010079375
labs,Sarcosine,umol/L,Sarcosine [Moles/volume] in Serum or Plasma,LOINC,3011170,26613-0,0.010079375
labs,Tryptophan,umol/L,Tryptophan [Moles/volume] in Serum or Plasma,LOINC,3024802,20659-9,0.010079375
labs,Isoleucine,umol/L,Isoleucine [Moles/volume] in Serum or Plasma,LOINC,3004254,20648-2,0.010079375
labs,Glutamine,umol/L,Glutamine [Moles/volume] in Serum or Plasma,LOINC,3015049,20643-3,0.010079375
labs,Homocitrulline,umol/L,Homocitrulline [Moles/volume] in Serum or Plasma,LOINC,40758997,55876-7,0.010079375
labs,Ethanolamine,umol/L,Ethanolamine [Moles/volume] in Serum or Plasma,LOINC,3011419,26608-0,0.010079375
labs,Alpha aminoadipate,umol/L,Alpha aminoadipate [Moles/volume] in Serum or Plasma,LOINC,3007134,26600-7,0.010079375
labs,Serine,umol/L,Serine [Moles/volume] in Serum or Plasma,LOINC,3006762,20656-5,0.010079375
labs,Echovirus 7 Ab,Unknown,Echovirus 7 Ab [Titer] in Serum by Complement fixation,LOINC,3019072,22-Sep,0.010079375
labs,Aspartate,umol/L,Aspartate [Moles/volume] in Serum or Plasma,LOINC,3015546,20639-1,0.010079375
labs,Homocystine,umol/L,Homocystine [Moles/volume] in Serum or Plasma,LOINC,3016728,20646-6,0.010079375
labs,Lysine,umol/L,Lysine [Moles/volume] in Serum or Plasma,LOINC,3008377,20650-8,0.010079375
labs,Ornithine,umol/L,Ornithine [Moles/volume] in Serum or Plasma,LOINC,3017330,20652-4,0.010079375
labs,Alloisoleucine,umol/L,Alloisoleucine [Moles/volume] in Serum or Plasma,LOINC,3019660,22670-4,0.010079375
labs,Methionine,umol/L,Methionine [Moles/volume] in Serum or Plasma,LOINC,3017085,20651-6,0.010079375
labs,Histidine,umol/L,Histidine [Moles/volume] in Serum or Plasma,LOINC,3016115,20645-8,0.010079375
labs,Citrulline,umol/L,Citrulline [Moles/volume] in Serum or Plasma,LOINC,3037684,20640-9,0.010079375
labs,Serotonin release 100 U/mL heparin.porcine,%,Deprecated Serotonin release 100 U/mL heparin.porcine [Units/volume] in Serum,LOINC,3031034,50729-3,0.010079375
labs,Latex Ab.IgE,KU/L,Latex IgE Ab [Units/volume] in Serum,LOINC,3019406,6158-0,0.010079375
labs,Echovirus 4 Ab,Unknown,Echovirus 4 Ab [Titer] in Serum by Complement fixation,LOINC,3036911,Mar-43,0.010079375
labs,Echovirus 30 Ab,Unknown,Echovirus 30 Ab [Titer] in Serum by Complement fixation,LOINC,3001460,May-92,0.010079375
labs,Salmonella sp Ab,Unknown,Salmonella sp Ab [Presence] in Serum,LOINC,3027753,17562-0,0.010079375
labs,Protein pattern,Unknown,Protein Fractions [Interpretation] in Cerebral spinal fluid by Electrophoresis Narrative,LOINC,3049204,49295-9,0.010079375
labs,Bleeding time,MINS,Bleeding time by Ivy method,LOINC,3007550,Sep-79,0.010079375
labs,Blastomyces dermatitidis Ab,Unknown,Blastomyces dermatitidis Ab [Presence] in Serum by Immune diffusion (ID),LOINC,3034507,Mar-58,0.010079375
labs,Cystine,umol/L,Cystine [Moles/volume] in Serum or Plasma,LOINC,3005335,22672-0,0.010079375
labs,Microscopic observation,Unknown,Microscopic observation [Identifier] in Blood by Giemsa stain,LOINC,3039152,51714-4,0.010079375
labs,Homovanillate/Creatinine,mg/gCR,Homovanillate/Creatinine [Mass Ratio] in 24 hour Urine,LOINC,3025862,13760-4,0.010079375
labs,Echovirus 11 Ab,Unknown,Echovirus 11 Ab [Titer] in Serum by Complement fixation,LOINC,3014270,08-Feb,0.010079375
labs,Amino acid pattern,Unknown,Amino acid pattern [Interpretation] in Serum or Plasma,LOINC,3038080,13500-4,0.010079375
labs,Taurine,umol/L,Taurine [Moles/volume] in Serum or Plasma,LOINC,3025234,20657-3,0.010079375
labs,Alpha 2 globulin/Protein.total,%,Alpha 2 globulin/Protein.total in Cerebral spinal fluid by Electrophoresis,LOINC,3006757,13975-8,0.010079375
labs,Hydroxylysine,umol/L,Hydroxylysine [Moles/volume] in Serum or Plasma,LOINC,3024181,26610-6,0.010079375
